word,freq
maglalamat,10
nagalungtad,10
managdayeg,10
nagakuha,10
pagkamapuanguron,10
pag-ula,10
batoni,10
pag,10
kabungturan,10
masaway,10
mokurog,10
bayri,10
toro,10
mangaluwas,10
mainiton,10
pagpanapaw,10
nag,10
nerias,10
tukmaan,10
beltsasar,10
makabasa,10
mamahingpit,10
pagdalag,10
kadaitan,10
pagdahum,10
pagpanghukom,10
ganing,10
nabana,10
kabuok,10
pagkasayud,10
magasultig,10
gitugot,10
kinuyogan,10
rabi,10
inigkakita,10
magabudhi,10
kapasayloan,10
pamuot,10
agig,10
pasidungog,10
elisabet,10
paryenti,10
masimbahon,10
adan,10
bung-aw,10
palayo,10
israelinhon,10
esteban,10
apolos,10
magamadaugon,10
nagbanhaw,10
magpasakop,10
dina,9
magagahum,9
mangaulaw,9
mag-uuma,9
cham,9
isulod,9
nanulod,9
nangalaglag,9
gipaagi,9
natakpan,9
giablihan,9
kaadlawon,9
dag-um,9
pagkahimo,9
arphaxad,9
gigamit,9
gipapatlaag,9
tare,9
pagapadakuon,9
pagpahawa,9
nahipos,9
gihikay,9
gitiman-an,9
napaingon,9
maangkon,9
mitutok,9
mahigugmaong,9
madiyutay,9
nangabayo,9
pagkapanganay,9
abyan,9
nanagsugilon,9
dad-an,9
baho,9
duga,9
pagapabalikon,9
gipiyal,9
ginabutang,9
miapas,9
giilisan,9
naluwas,9
nalooy,9
nahamutang,9
makigdaiton,9
pangasaw-on,9
mananabang,9
betlehem,9
puyo-puyo,9
hidunggan,9
sobal,9
onan,9
ihulog,9
ilha,9
pagalipayon,9
magabalata,9
tamar,9
ibton,9
mag-aalagad,9
ginakuha,9
mahiuban,9
udto,9
pun-a,9
pagtagna,9
nagpaila,9
nagminatay,9
tumoo,9
gera,9
magpakamatay,9
kabug-at,9
kadalagahan,9
pagasamaran,9
naason,9
pagabatoon,9
napahamutang,9
maghilum,9
pagalutoson,9
tingga,9
kabaskug,9
magapasulod,9
pagsayaw,9
nanagbagulbol,9
magaayo,9
pagkabusog,9
pagabusgon,9
matag-buntag,9
lami,9
pagpili,9
usara,9
magpakasala,9
mangawat,9
pagaabugon,9
giukanan,9
igabilin,9
mangatubang,9
tinina,9
gantong,9
igasulod,9
sinalapid,9
dihogan,9
managbantay,9
nahamuot,9
nagmantala,9
nagbasul,9
nadugmok,9
naandam,9
igamantala,9
pagatabonan,9
pagkabatid,9
pagahugasan,9
halad-sa-pasalamat,9
pagkamahugaw,9
ginahalad,9
giut-ut,9
mihilum,9
pagpaputli,9
makapakita,9
lindog,9
hulog,9
magalaba,9
paghugaw,9
magsul-ob,9
mamauli,9
paglukat,9
puloyanan,9
magasusi,9
uzziel,9
mopadayon,9
horma,9
mingdala,9
borlas,9
magagamit,9
pagagub-on,9
dibon,9
naguol,9
pagapasidunggan,9
nakapamulong,9
mihalad,9
nagpugong,9
jazer,9
nanaghatag,9
magpapahawa,9
ribla,9
umagi,9
pagsaksi,9
pagalugwayan,9
kakugi,9
pagbaton,9
nahisulod,9
ginadumtan,9
magabakho,9
minyo,9
tampi,9
anihon,9
magabangon,9
katig-a,9
magmaluya,9
mahanabo,9
mingtabok,9
linaglag,9
nanagbanhig,9
maceda,9
aphec,9
getehanon,9
nagasugod,9
tabor,9
mosukol,9
manimati,9
aod,9
mihuyop,9
sulayan,9
mingkalagiw,9
millo,9
gaal,9
magbakho,9
mikayab,9
agipo,9
gipas-an,9
magbabanhig,9
mitigbas,9
lipaya,9
pagpadayon,9
katiguman,9
motagad,9
ram,9
jeroham,9
linghod,9
palabilabi,9
busogan,9
nahimulag,9
kahon,9
nanagsalikway,9
magsalikway,9
padungga,9
achitob,9
pagsaka,9
tudling,9
mingtabang,9
salokot,9
gihapong,9
nagagawi,9
gipahanungod,9
pagkamanggialamon,9
palid,9
nakulangan,9
mamalig-on,9
pangutan-a,9
mikabayo,9
tibud-tibud,9
nagsul-ob,9
mopanaw,9
tinaggatus,9
pagbawi,9
maglilipay,9
nagpuasa,9
magmalig-on,9
gabaonhon,9
yanang,9
pakig-away,9
arauna,9
mosulong,9
ipaatubang,9
ikasugilon,9
garing,9
gision,9
dakpa,9
mihangyo,9
nanagpangagi,9
pagbudhi,9
jezreelnon,9
pagahisgutan,9
ulo-ulo,9
hingpalgan,9
sebna,9
ipatugbaw,9
nagasimba,9
gipanugmok,9
nechao,9
sedecias,9
sechanias,9
katungang-banay,9
gitabangan,9
immer,9
nanudlo,9
hadareser,9
nagadayeg,9
pagbanusbanus,9
selemias,9
inulay,9
nanghatag,9
hulaw,9
makatabang,9
hugna,9
naulahi,9
mabuot,9
patibulaagon,9
nagtan-aw,9
ginabubo,9
pagabadlongon,9
pagsud-ong,9
magatamak,9
igsusulti,9
mopahayag,9
pagakuhaan,9
magabadlong,9
ginalutos,9
kalisangan,9
nagalamoy,9
mina,9
kalanggaman,9
paglikay,9
magatutok,9
kanay,9
maghinulsol,9
nagapanumpa,9
nahimugso,9
simbaha,9
mananapon,9
pagapatlaagon,9
mouna,9
panag-awit,9
mosinggit,9
dayong,9
nangapuno,9
pagpakasabut,9
magaawas,9
panyawan,9
pagpangabudlay,9
mahimutang,9
pakiglalis,9
maunsa,9
paghakop,9
nilo,9
motabon,9
nahimut-an,9
pigsanan,9
pagabihagon,9
pagkahimong,9
mosugot,9
lumpagon,9
gialsa,9
kilirang,9
nagaanhi,9
nazaret,9
midugok,9
kaluoy,9
magsusumbong,9
kamisola,9
langitnon,9
nakitang,9
managpanghilak,9
duroha,9
naluoy,9
pagdinaitay,9
hades,9
ikasumbong,9
lamisa,9
nakapasalamat,9
caifas,9
nahinumdom,9
gigapos,9
magatoo,9
lawasnon,9
panihapon,9
pinadala,9
masuta,9
alamag,9
roma,9
jope,9
cornelio,9
acaya,9
felix,9
makauulaw,9
pakig-ambitay,9
nanaggawi,9
pinadayag,9
mipahulay,8
giumol,8
paganganlan,8
magabiya,8
ituy-od,8
magatago,8
ada,8
enos,8
cainan,8
magalipay,8
kabudlay,8
kahabugon,8
ginakaon,8
pagbuhi,8
nasabut,8
pagapanilngon,8
mahinumduman,8
ham,8
tubal,8
aram,8
pagkamakasasala,8
giapas,8
tumbas,8
mamahawa,8
ginatan-aw,8
magpaubos,8
pinalit,8
palig-ona,8
pagatagoan,8
mitipas,8
nagpakilooy,8
gipakilooy,8
pumahawa,8
pagpugos,8
panindog,8
mitipon,8
s,8
gibati,8
nanagpanumpa,8
miuyon,8
lungsora,8
pagpakakita,8
iwa,8
sua,8
kaluha,8
himalatyon,8
nakapanag-iya,8
magadaghan,8
magatunglo,8
pagkamakalilisang,8
luz,8
nagakalainlaing,8
pahibaloa,8
mohon,8
minghilak,8
gipugos,8
mipahaluna,8
nagpakahilum,8
manungas,8
magpadayon,8
haliging,8
aholibama,8
jeus,8
timna,8
ebal,8
jobab,8
bosra,8
gilipay,8
mauswagon,8
ginapus,8
uhot,8
nagadali,8
kamalig,8
nagbaligya,8
nagakurog,8
kaon,8
talahuron,8
pinilo,8
makauban,8
paglugsong,8
carmi,8
papuy-on,8
ikabaligya,8
tinuyo,8
makapahamuot,8
makapahayag,8
makigtipon,8
dunggoanan,8
pahulayanan,8
salingsing,8
mitabang,8
talan-awon,8
musi,8
misael,8
igasugo,8
pinundok,8
maglimbong,8
kamananapan,8
pagatuy-oron,8
pagpaubos,8
nagatubo,8
bulana,8
uga,8
pagasaulogon,8
managpangaon,8
gipasabut,8
habol,8
magbalaan,8
managbalik,8
tapok,8
nangahanaw,8
pagbagulbol,8
natunaw,8
nakiglantugi,8
pahibaloon,8
magahikap,8
abughoan,8
mahianha,8
magabaligya,8
nagabaligya,8
labud,8
miaging,8
magasakit,8
mosalop,8
magsunod,8
makapahulay,8
paghago,8
kinaubsan,8
kinulit,8
dapal,8
sab-onganan,8
igapahamutang,8
maglaro,8
tinakdoan,8
liab,8
langod-ngod,8
magasul-ob,8
manghunaw,8
bezaleel,8
uri,8
nagakalainlain,8
linain,8
pagakaloy-an,8
magsimba,8
maghahabol,8
nakapuno,8
kalaha,8
nagapangusap,8
milo,8
ginatudlo,8
pagagun-obon,8
nagapangagi,8
gihigdaan,8
talinugo,8
gisunod,8
moloch,8
magdumot,8
himoong,8
pagsul-ob,8
katul-iran,8
hilanat,8
pagalumpagon,8
magagawi,8
mahibulong,8
mabiyaan,8
magabungkag,8
gersonhon,8
natudlo,8
milabaw,8
gilukat,8
pag-atiman,8
pagapatunggon,8
naputol,8
anac,8
mibuka,8
nangasunog,8
kuhaan,8
meriba,8
pisga,8
edrei,8
masigpit,8
migamit,8
magbakak,8
agag,8
kasilag,8
mapalig-on,8
pagtabok,8
kapalaran,8
ihibalag,8
dungganon,8
pagpasuko,8
makaluod,8
pagpatubo,8
ginabantayan,8
kabilinggan,8
magasulay,8
ubas,8
nahimutangan,8
magabasa,8
mahisalaag,8
alat,8
pagya,8
umaabut,8
magapamatuod,8
mantequilla,8
magabasul,8
panalipod,8
samari,8
nanagpatalinghug,8
nanag-una,8
lihok,8
tubagon,8
manggugubat,8
gihurot,8
manalagan,8
gilabog,8
hininloan,8
daplina,8
nakapanumpa,8
ajalon,8
jabin,8
adullam,8
magtudlo,8
rifa,8
abdon,8
pagpaadto,8
moyukbo,8
ascalon,8
gun-obon,8
nasura,8
naghulat,8
yawi,8
botella,8
laglaga,8
nabungkag,8
nagasugilon,8
nagbuklad,8
mosugod,8
pakiggubat,8
paglihok,8
gapus,8
misangpit,8
dalila,8
nailhan,8
malinaw,8
magahangyo,8
humigda,8
paghigula,8
nanagpuasa,8
pag-ihap,8
hugot,8
nakainum,8
mingsinggit,8
kahimoan,8
managlakaw,8
hunahunaa,8
nanagkurog,8
nakadala,8
pagkahari,8
pagbuno,8
paghiuli,8
gilboa,8
danaw,8
nagahilak,8
lanog,8
tinamay,8
pagalig-onon,8
paggun-ob,8
nangaulaw,8
gibuhi,8
mipadala,8
gidapit,8
manggialamong,8
makaapas,8
ittai,8
gimontorahan,8
cusihanon,8
bichri,8
ariel,8
sapayan,8
nahidangat,8
sunamitanhon,8
paatubang,8
labani,8
kadato,8
gihipos,8
ikatubag,8
mabungkag,8
abdias,8
misulat,8
gipatikan,8
kahilum,8
nangadugmok,8
sulata,8
buksi,8
ilabay,8
gidayandayanan,8
higdaan,8
menahem,8
magapanalipod,8
asirianhon,8
mosibug,8
gipasagdan,8
nabuzaradan,8
jerameel,8
accub,8
gipalig-on,8
nagakinahanglan,8
tinimbang,8
gidayeg,8
gihal-opan,8
troso,8
nagtagna,8
hingdakpan,8
magamauswagon,8
nehemias,8
rehum,8
cadmiel,8
ikapitong,8
nagatukod,8
amot,8
pagsingkamot,8
pagsubang,8
baligya,8
medianhon,8
bitayan,8
pagpanghupaw,8
ginalaglag,8
panumduman,8
kabatoan,8
nagalimbong,8
magalaban,8
tangkob,8
pagpangitag,8
mangalaya,8
pagkaadunahan,8
tahop,8
mabatonan,8
igalimod,8
pas-anon,8
nabalhin,8
yubitonon,8
mandoi,8
papaglipaya,8
midangup,8
makabig,8
nahanaw,8
gipangandoy,8
kangil-aran,8
magamaya,8
dinaugdaug,8
suso,8
dagang,8
pagtubos,8
pagkahulog,8
ayoha,8
badlonga,8
kakaraanan,8
salmo,8
makapalig-on,8
sinugdanan,8
nahisalaag,8
pasidunggi,8
nagapugas,8
makapahimo,8
makaambit,8
magahunahuna,8
nalumpag,8
pagbarug,8
maminaw,8
manginum,8
ilabina,8
leopardo,8
kinabig,8
homer,8
managsul-ob,8
caldea,8
agdahon,8
memphis,8
maaghop,8
walay-katapusang,8
magpupugas,8
magapuasa,8
bunggoon,8
nakapanapaw,8
pagduaw,8
giantus,8
chebar,8
amihanang,8
belsasar,8
pagpabautismo,8
nabautismohan,8
pagkabalaka,8
gowa,8
giduol,8
rag,8
hustisya,8
samag,8
silasila,8
masigkaulipon,8
lalaking,8
tug-anan,8
makamaong,8
mahiaguman,8
gitaral,8
palasyo,8
kinig,8
pagkaadlaw,8
matinoohon,8
naminaw,8
pagpanabut,8
gikatugyan,8
hangyoon,8
ginawali,8
unyang,8
nanghimatuod,8
cefas,8
nagapanghimatuod,8
pagdasig,8
pagakahimut-an,8
marcos,8
ginamantala,8
melquisedec,8
basahong,8
pak-an,7
magabuot,7
maghikap,7
tinguhaon,7
miila,7
seth,7
mahalaleel,7
henoch,7
nanagkamang,7
magtan-aw,7
mituy-od,7
midakup,7
javan,7
gergesehanon,7
peleg,7
milatas,7
arioch,7
kadapig,7
isipa,7
sur,7
mikatawa,7
gicircuncidahan,7
paghikay,7
makapadala,7
nangako,7
azufre,7
pagkahinlo,7
sakwata,7
magpahibalo,7
igabalik,7
pagaingnon,7
mikanaug,7
mahuman,7
pulceras,7
gidalayeg,7
mosimang,7
gitipon,7
pagpangasawa,7
nagkalot,7
elon,7
baslayan,7
inayaman,7
mahaanha,7
managyukbo,7
pagabulahanon,7
nakaduha,7
naglipay,7
ginalaktan,7
gihagkan,7
pagpanganak,7
misanay,7
nanagpangadto,7
nakaon,7
pag-awayan,7
molabang,7
gisugat,7
jaboc,7
manig-ingon,7
nanagpanggula,7
cora,7
lotan,7
dison,7
milabi,7
gihuboan,7
gipasaka,7
gibalik,7
maniwang,7
kolintas,7
gipasakay,7
milukop,7
tiktik,7
panglawas,7
gipangaliyupo,7
iingon,7
sakyanan,7
beria,7
makakab-ut,7
palita,7
aniay,7
malala,7
langyaw,7
mingtubo,7
paglupig,7
humalapit,7
tuy-ora,7
giduko,7
gipamutang,7
pagatubson,7
pinees,7
manulod,7
magabuka,7
magbasul,7
sulondan,7
mingtan-aw,7
pagpakiglalis,7
nanag-alirong,7
kaluya,7
tinagpulo,7
nanagdungan,7
mag-isip,7
nanagpanindog,7
gimbut-an,7
mamaiya,7
gipugas,7
makigtagbo,7
tagpulo,7
magbobolda,7
dangaw,7
rubi,7
berilo,7
urim,7
campanilla,7
hugasan,7
igasablig,7
pagpasig-uli,7
padron,7
magaisip,7
magapasipala,7
dapig,7
moari,7
nakasulod,7
tagsa-tagsa,7
nagabuklad,7
sinanglag,7
ginasalibay,7
mahibaloi,7
makalapas,7
ginabayaw,7
hingbis,7
ilaga,7
kugan,7
ginapangagian,7
pagasul-oban,7
mamomoo,7
mahugawan,7
pagapasipalahan,7
lukaton,7
magpatindog,7
paggiuk,7
magahadlok,7
magalapas,7
naggawi,7
pagailisan,7
gamaliel,7
gamiton,7
ginagamit,7
pagpangabugho,7
navaja,7
magpas-an,7
hindunggan,7
managpanlakaw,7
natanael,7
pagpahamutang,7
nanagpanghilak,7
nangabugho,7
maut-ut,7
rehob,7
gilayon,7
tulokbonon,7
pagsalibay,7
kapuy-an,7
masayup,7
nanagtamay,7
nabuka,7
malalison,7
moliso,7
nagmasukihon,7
nanglugsong,7
pagpanggubat,7
banghilig,7
nagalantaw,7
nakatan-aw,7
hepher,7
imna,7
pagabalhinon,7
puling,7
magasamok,7
pagbanhig,7
minatarung,7
magakurog,7
makalabang,7
mingpabilin,7
nagalupad,7
makatabok,7
magamaayo,7
ihigot,7
magalangan,7
pag-agaw,7
kapildihon,7
castigo,7
pagatumban,7
magkalipay,7
mialagad,7
magausab,7
ulitan,7
patubo,7
pagbayad,7
mapala,7
pagkawala,7
magatahud,7
sawa,7
magapakanaug,7
minglingkod,7
magmaisug,7
nakatabok,7
cuchillo,7
managsinggit,7
minglibut,7
beth-aven,7
nahisama,7
gipanagbato,7
pag-asdang,7
matngoni,7
gadhanon,7
sidonhanon,7
gikahatagan,7
socho,7
maresa,7
timnah,7
hinnom,7
nakawang,7
nagpalakaw,7
tukora,7
mabugnaw,7
nunot,7
nagtiniil,7
pakang,7
natumba,7
nagsinggit,7
mabahin,7
ming-anha,7
ophra,7
torong,7
gihuyop,7
kapintas,7
midasmag,7
salmon,7
galaadnon,7
mamatuman,7
mosugilon,7
lubid,7
pungpong,7
nagkupot,7
nakigsabut,7
lais,7
panamastamasan,7
pahulayan,7
kagutmanan,7
nagapasidungog,7
magasud-ong,7
tumubag,7
mingtipas,7
nagpanagna,7
udlan,7
maisugon,7
nagsimba,7
bitiis,7
tambor,7
nagamalipayon,7
pagpakuha,7
igakalipay,7
kinasulorang,7
nagatugyan,7
pagsulong,7
magatultol,7
pagdangat,7
purong-purong,7
nag-anam,7
eliphelet,7
maaca,7
mokupot,7
pagka-walay,7
ginasimba,7
mosangpit,7
makatilaw,7
mainitong,7
kasilaw,7
mahidalin-as,7
milaglag,7
sayron,7
dad-i,7
ethan,7
hagdanan,7
gibag-on,7
kasudlan,7
ipahinungod,7
nagatagad,7
magbabaligya,7
sicomoro,7
sisac,7
magaputol,7
mihari,7
saphat,7
natawag,7
motudlo,7
pagbanhaw,7
sagbut,7
pagaayohon,7
paghimaya,7
dagat-dagat,7
mamumuo,7
magtitiltil,7
topheth,7
elnathan,7
maabtik,7
zabad,7
selomith,7
berechias,7
elioenai,7
saron,7
ara,7
zebadias,7
adaias,7
azmaveth,7
joiarib,7
pangulong,7
sebanias,7
ilhon,7
alagara,7
nagasusi,7
nagasulay,7
arabia,7
joatham,7
suok,7
tigkahoy,7
mamahandi,7
ipahimo,7
media,7
serebias,7
binnui,7
gikasugilon,7
jedaias,7
nakadaghan,7
josadac,7
pagkanaug,7
gipalandong,7
bika,7
leviathan,7
ipakilooy,7
kalibog,7
matukib,7
mopagawas,7
gipukan,7
pagpangandak,7
makapahadlok,7
kataw-anan,7
magaila,7
hubog,7
paglaban,7
madaugdaugon,7
pagapalongon,7
manag-ampo,7
nagatuyok,7
bildo,7
nagtu-aw,7
nanagpaabut,7
masakit,7
gidid-an,7
mangahas,7
matugkad,7
mosalanap,7
pagtagbaw,7
ginatamay,7
mangingisda,7
nagubot,7
patindogon,7
nagatago,7
pangandoy,7
mausab,7
hiwi,7
latid,7
nagangulob,7
sulayi,7
magasalig,7
magatinguha,7
mapakyas,7
magabilin,7
hinloan,7
managpangagi,7
mobati,7
maghahatag,7
filistia,7
padayega,7
gitanum,7
pamatii,7
magatipig,7
nagabubo,7
nakakat-on,7
madasok,7
mag-aani,7
mangahimo,7
pahamangno,7
pagpanghimaraut,7
nagahipos,7
nagaani,7
witwitan,7
gipaabut,7
nagapakasala,7
hiligugmaon,7
pagpailub,7
halok,7
pagpahimulos,7
honi,7
tongtonganan,7
magmasinugtanon,7
mahipangdol,7
pagkalumpag,7
manlalaban,7
pag-ihaw,7
mohapa,7
higut,7
kotamaya,7
pagaablihan,7
masalaypon,7
nanapaw,7
nanagpabilin,7
tinta,7
gipangamuyo,7
nebusaradan,7
kaamyon,7
iwit,7
gibanlud,7
napulog,7
pagpasidaan,7
pagkahinukman,7
pagtibawas,7
makapamunga,7
nakigbugtiay,7
sukora,7
mulo-manalagna,7
presidente,7
nagpasalamat,7
hinigugmang,7
mangatagak,7
mipahilit,7
pagpakaingon,7
managkagot,7
beelzebu,7
bitaw,7
nangitag,7
nagpakiluoy,7
kanimog,7
pagkahimugso,7
tiyanggihan,7
nanagdahum,7
untang,7
igawali,7
kanako.,7
nagdalag,7
moinom,7
panglakaw,7
naabli,7
pagminaut,7
ginhawa,7
pagpang-ayo,7
masabtan,7
kadalo,7
nagadahum,7
gikapahimutang,7
asupri,7
nagakinabuhi,7
nagpangbautismo,7
yutan-ong,7
bote,7
kinaugalingon,7
kahangawa,7
dihang,7
milawig,7
pagsupak,7
kagamitan,7
kalabutan,7
magpasigarbo,7
nagapangabudlay,7
magahigugma,7
ginabatonan,7
pagkamatinahuron,7
kaaghop,7
ipuno,7
igtatan-aw,6
gihon,6
hayup,6
jared,6
gitunglo,6
makiglalis,6
kalapdon,6
pagdaku,6
pagtanum,6
balangaw,6
nahubog,6
gomer,6
filistihanon,6
joctan,6
gibalhin,6
nabawi,6
higot,6
gipikas,6
hungit,6
paghatud,6
ginapamulong,6
pagasayloan,6
managpadayon,6
pagulaa,6
misidlak,6
gipaulan,6
nagyubit,6
kupti,6
nagtubo,6
halad-nga,6
macpela,6
ginadawat,6
ibalik,6
mesopotamia,6
pakan-on,6
gipanumpaan,6
nagpugas,6
gipagikan,6
panalangini,6
paghikatulog,6
igasul-ob,6
giligid,6
nagpatigum,6
mandragora,6
maitum-itum,6
katugnaw,6
nagsubo,6
miuna,6
makabuntog,6
buhii,6
naigo,6
maka-uulaw,6
papuy-a,6
mibati,6
hupong,6
basemath,6
zibeon,6
nagsamad,6
achbor,6
binugkos,6
nanagsubo,6
nahagmata,6
nagpahayag,6
magadumala,6
balon,6
abutanan,6
balsamo,6
idulot,6
jamin,6
pangita,6
baylo,6
ginahatagan,6
pagbalhin,6
gibawog,6
alimahan,6
nanagtu-aw,6
nagaabut,6
pagasugoon,6
tuy-oron,6
gipakabayo,6
libni,6
uriel,6
mahali,6
magapahalayo,6
tuyoa,6
makasugilon,6
abib,6
nangahilum,6
mara,6
sakita,6
elim,6
sin,6
pagalutoon,6
tipigan,6
managbalaan,6
modasmag,6
nagagamit,6
maibug,6
magpalit,6
magapili,6
nakasamad,6
paso,6
magauli,6
pagabayran,6
magabatok,6
pagahal-upan,6
hal-upan,6
arca-sa-pagpamatuod,6
pagabitayon,6
mecha,6
pagabutangan,6
bagahan,6
kinatas-an,6
binoldahan,6
diamante,6
tae,6
paggahin,6
litro,6
matag-tuig,6
pinasubay,6
pagadihogan,6
pagapalaon,6
makadiyut,6
nagatipig,6
nanagpanuol,6
nagamugna,6
minghunong,6
salamin,6
gitunaw,6
patindugon,6
pagabistihan,6
pagabuk-on,6
taludtod,6
igasugid,6
makadala,6
pagpabili,6
dugangan,6
nag-ut-ut,6
makugihon,6
lukton,6
mokamang,6
paghugawan,6
binulan,6
pagalukban,6
mapula-pula,6
magasinggit,6
magatabyog,6
magabubo,6
makighilawas,6
nahiuna,6
maghugaw,6
magakahadlok,6
magapanagna,6
mangatawo,6
bulig,6
gipapuyo,6
gibato,6
makalukat,6
tinipigan,6
magacastigo,6
larawan-sa-adlaw,6
mangalaglag,6
magapahulay,6
ammiud,6
mikabat,6
pagpahaluna,6
abihail,6
magasulat,6
hinloi,6
tinudlong,6
gipataas,6
nagpakighilawas,6
mapinaubsanon,6
magmadasigon,6
giyayongan,6
mipatugbaw,6
pagtalikod,6
nanlugsong,6
nagapasipala,6
hitabo,6
putot,6
gipaanhi,6
nagdaugdaug,6
ar,6
kagiw,6
pagpapahawa,6
mag-uban,6
kapangpangan,6
malimbungon,6
tinanum,6
simri,6
salphaad,6
us,6
napatay,6
pagdugang,6
magabahin,6
mahisakop,6
magasaysay,6
molatas,6
anachanon,6
maniniid,6
nanghunong,6
pagyahat,6
mabihag,6
malaglagon,6
gikahadlokan,6
mingbulag,6
roble,6
managpangita,6
mangabusog,6
diwatahan,6
mangalisang,6
pagpakigbulag,6
pagapagulaon,6
balit-aron,6
magagiuk,6
taksanan,6
pagbangutan,6
magauswag,6
mahasulat,6
nanaglutos,6
pagsugot,6
pagatagoon,6
mitago,6
masiga,6
managtindog,6
nagapahulay,6
magmauswagon,6
nanagdali,6
nasangyaw,6
achan,6
banhiganan,6
minggukod,6
gisi,6
dor,6
asor,6
jeremoth,6
carmel,6
bahinon,6
magtatagna,6
sema,6
maon,6
gedor,6
misaliko,6
cana,6
mosa,6
sora,6
ginaalagaran,6
gialagaran,6
napun-an,6
nanagdaugdaug,6
nanagsakit,6
pagyukbo,6
cison,6
jael,6
midugang,6
kaharian,6
nangauyog,6
nagbungkag,6
pagtapok,6
mingpauli,6
oreb,6
zeeb,6
penuel,6
gipaila,6
gitulis,6
ebed,6
zebul,6
maarang-arang,6
nagasamok,6
nagbakho,6
gilugos,6
alanihon,6
gapuson,6
giibut,6
magapus,6
tawo-tawo,6
nanlingkod,6
mingsalig,6
elimelech,6
mangangani,6
tumalikod,6
buksan,6
lingkod,6
pagkahubog,6
nabayaw,6
pagpalingkod,6
manuol,6
magapakilooy,6
miuswag,6
magalakat,6
ginisi,6
ipatumong,6
nagpadayag,6
nagsud-ong,6
palakton,6
pag-ibutang,6
nagapanagna,6
kalibonan,6
salapang,6
nagsaput,6
ahinoam,6
papaulion,6
ipahulog,6
najoth,6
nob,6
lumiso,6
pagdakup,6
pagdagmal,6
nanagminatay,6
mag-aalot,6
kaligdong,6
paghinanok,6
pagwagtang,6
nalisang,6
nasamok,6
pasas,6
mahiuli,6
panghilak,6
magaan,6
gessur,6
nanganha,6
padakuon,6
seraia,6
pagmaisugon,6
gun-oba,6
mopatindog,6
gipanala,6
mamon,6
nanaghilak,6
gihidlaw,6
pagtagoa,6
gitimbang,6
mobalus,6
nagakahiduol,6
nagtunglo,6
anhi,6
sakoban,6
dugoon,6
walay-katapusan,6
nakausa,6
mangangabayo,6
nagkatulog,6
ahia,6
magpakilooy,6
ubos-ubos,6
pinikpik,6
mahingpit,6
magaan-gaan,6
magsugot,6
managhilum,6
nalukop,6
kadaugan,6
manghilabut,6
resin,6
nakighiusa,6
molagbas,6
pagpanamastamas,6
katigulangan,6
pagpahilayo,6
pedaia,6
sammai,6
elasa,6
azricam,6
zachur,6
jedaia,6
meraioth,6
josadec,6
amasai,6
phinees,6
jediael,6
asel,6
nagatabang,6
mathithias,6
sudlanang,6
nakaandam,6
gipamuhat,6
ladan,6
mahli,6
nanagpapalad,6
kaniyang,6
tinukod,6
dracma,6
ilingiw,6
lukahon,6
dungan,6
pagbalus,6
panggula,6
nanagsabutsabut,6
pagpukan,6
nabantug,6
duyog,6
nahinloan,6
nagbasa,6
nanaglapas,6
bigvai,6
bebai,6
meremoth,6
pagsugid,6
kaagian,6
kaanakan,6
makapamulong,6
inablihan,6
maghilak,6
maputing,6
persiahanon,6
gikalisangan,6
kadulom,6
mangagi,6
hibangkaagan,6
ginabag-o,6
hungog,6
pangatarungan,6
gitago,6
pagpakigbisog,6
manlalaglag,6
kinahitas-an,6
magagukod,6
nahakalimot,6
igakita,6
mosangko,6
molupad,6
kabatan-on,6
balong,6
igkita,6
makatugkad,6
magasangpit,6
nausab,6
gisakwat,6
pagpakitabang,6
avestruz,6
usbon,6
nagasapnay,6
tinulo,6
panag-away,6
itapion,6
natanum,6
managsalig,6
bayawa,6
nagakahadlok,6
kinabuhia,6
gibusog,6
mahigmata,6
nagaawas,6
managpasalamat,6
halandumon,6
pasidlaka,6
pagbayaw,6
pagpakahilum,6
papagmayaa,6
kabuang,6
mapailubon,6
suod,6
kahimayaan,6
pagpamalandong,6
pagkuhaa,6
mahinulsolon,6
pakanauga,6
nanaghulat,6
patlaagon,6
molingi,6
pagabunggoon,6
makabarug,6
gipahilayo,6
minglamoy,6
hantatawo,6
mangangayam,6
nagalaglag,6
ubanan,6
mangapuno,6
kahanginan,6
nagapanaw,6
pagmatngon,6
ilikay,6
milaum,6
pagtilaw,6
ginadayeg,6
mesech,6
magdadaro,6
nangatagak,6
gitapion,6
nagakaluya,6
pagtinguha,6
paglabay,6
siguro,6
nagapamati,6
pagpamakak,6
makalikay,6
tambal,6
masuk-anon,6
nagapatay,6
magawagtang,6
kasayuran,6
lamiang,6
pakiglantugi,6
pagauhawon,6
kaugmaon,6
kakabus,6
nangahas,6
nanagkatulog,6
pangidlap,6
makapalong,6
masukod,6
samokon,6
managkatibulaag,6
gilimisan,6
mohilak,6
mohubas,6
dahunog,6
maandam,6
pagpabuka,6
nanag-ampo,6
tinawag,6
mapaubsanon,6
tapnes,6
naghugaw,6
lunhawng,6
nagamantala,6
magminatay,6
makapabilin,6
managna,6
nanagtagna,6
gipakamaayo,6
magaulipon,6
nanagna,6
bakwion,6
pagtungha,6
ginasulat,6
baldosa,6
mahimulag,6
panig-ingon,6
nagpaingon,6
paglalin,6
panyo,6
utangan,6
magsama,6
aholiba,6
sakayanon,6
panaptong,6
pasidaan,6
pasibsibon,6
gipatigum,6
misukod,6
nalain,6
tindoganan,6
ipaagi,6
birhin,6
